Datetime,F10.7,SSN,F15,xray_flux
2013-10-11,128.5,122,104.0,1.3826054e-06
2013-10-12,127.3,112,110.0,1.9813144e-06
2013-10-13,128.6,132,111.0,8.2399066e-07
2013-10-14,124.3,128,110.0,7.0346726e-07
2013-10-15,124.5,128,109.0,1.3928914e-06
2013-10-16,127.2,119,107.0,7.491011e-07
2013-10-17,135.1,146,113.0,4.9617515e-06
2013-10-18,138.8,155,117.0,1.5244751e-06
2013-10-19,131.6,130,118.0,1.3831611e-06
2013-10-20,132.2,114,117.0,1.6381907e-06
2013-10-21,134.5,128,117.0,8.97949e-07
2013-10-22,144.8,118,113.0,1.3070256e-06
2013-10-23,151.1,124,126.0,1.2579841e-06
2013-10-24,158.8,144,130.0,1.9044255e-06
2013-10-25,159.6,138,134.0,1.7172969e-06
2013-10-26,169.7,132,131.0,5.84656e-06
2013-10-27,168.18898856550993,148,127.0,2.561708e-06
2013-10-28,157.8,147,137.0,1.8526418e-05
2013-10-29,150.6,150,130.0,1.598798e-06
2013-10-30,139.9,146,123.0,1.0134943e-06
2013-10-31,140.5,130,118.0,9.0460736e-07
2013-11-01,144.2,106,121.0,1.8606793e-06
2013-11-02,139.4,101,120.0,8.891341e-07
2013-11-03,141.1,123,124.0,8.216258e-07
2013-11-04,144.9,128,122.0,2.1089877e-06
2013-11-05,145.9,122,126.0,8.095371e-06
2013-11-06,150.8,145,129.0,1.712355e-06
2013-11-07,145.3,166,130.0,7.221217e-07
2013-11-08,143.3,142,125.0,1.0161717e-06
2013-11-09,145.2,104,123.0,1.0586873e-06
2013-11-10,151.1,101,123.0,1.2075348e-06
2013-11-11,160.4,113,131.0,6.690581e-06
2013-11-12,164.0,135,138.0,1.7737415e-06
2013-11-13,167.4,152,136.0,2.7357378e-06
2013-11-14,172.0,173,145.0,1.6712429e-06
2013-11-15,174.0,166,150.0,1.2210754e-06
2013-11-16,170.6,183,152.0,2.0058335e-06
2013-11-17,172.9,192,154.0,2.3021921e-06
2013-11-18,159.5,145,150.0,1.3088119e-06
2013-11-19,149.3,113,139.0,3.2841708e-06
2013-11-20,143.5,84,134.0,3.6457516e-06
2013-11-21,137.8,72,124.0,4.862629e-06
2013-11-22,139.2,67,124.0,7.7221125e-07
2013-11-23,132.2,62,127.0,1.3559683e-06
2013-11-24,123.9,72,119.0,6.6555674e-07
2013-11-25,116.0,40,107.0,2.5812205e-06
2013-11-26,118.03644517230074,37,99.0,8.876636e-07
2013-11-27,125.6,73,101.0,6.5864384e-07
2013-11-28,129.3,106,114.0,8.910126e-07
2013-11-29,125.0,98,109.0,4.6279675e-07
2013-11-30,127.6,95,109.0,4.979641e-07
2013-12-01,126.9,124,112.0,4.9094473e-07
2013-12-02,130.0,139,112.0,8.114257e-07
2013-12-03,131.9,110,114.0,6.897514e-07
2013-12-04,134.0,117,120.0,8.2021506e-07
2013-12-05,145.3,110,122.0,6.1383575e-06
2013-12-06,146.1,98,132.0,1.5090858e-06
2013-12-07,152.3,89,133.0,1.4597996e-06
2013-12-08,160.6,95,135.0,1.324773e-06
2013-12-09,163.1,142,138.0,2.1907063e-06
2013-12-10,169.9,187,149.0,1.6261649e-06
2013-12-11,165.6,176,150.0,1.8707751e-06
2013-12-12,159.8,151,148.0,2.545934e-06
2013-12-13,158.1,144,145.0,9.307952e-07
2013-12-14,159.0,135,145.0,1.507797e-06
2013-12-15,151.3,135,144.0,7.871784e-07
2013-12-16,149.4,114,139.0,1.4319636e-06
2013-12-17,153.9,121,138.0,1.148175e-06
2013-12-18,151.1,140,138.0,1.2656659e-06
2013-12-19,148.5,140,134.0,1.502328e-06
2013-12-20,144.4,143,133.0,2.0630583e-05
2013-12-21,139.5,140,128.0,1.333038e-06
2013-12-22,133.4,114,121.0,1.5014779e-06
2013-12-23,131.6,111,120.0,9.179985e-07
2013-12-24,124.1,109,117.0,8.2280206e-07
2013-12-25,118.7,96,111.0,6.4480696e-07
2013-12-26,120.6,103,108.0,7.2649857e-07
2013-12-27,126.3,106,110.0,1.2060923e-06
2013-12-28,130.1,100,114.0,6.665636e-07
2013-12-29,132.5,124,119.0,1.5404091e-06
2013-12-30,138.2,100,118.0,1.0255168e-06
2013-12-31,140.5,136,125.0,1.2475729e-05
2014-01-01,154.3,124,126.0,2.6594353e-06
2014-01-02,155.2,133,136.0,8.987828e-06
2014-01-03,176.3,153,137.0,1.8780734e-06
2014-01-04,201.21785303385064,136,154.0,4.8683787e-06
2014-01-05,210.3,134,170.0,4.119398e-06
2014-01-06,197.2,167,172.0,2.3907107e-06
2014-01-07,190.63415660877425,140,166.0,2.51398e-06
2014-01-08,188.2,107,167.0,5.3239146e-06
2014-01-09,178.1,120,162.0,1.519689e-06
2014-01-10,169.4,137,153.0,1.0841385e-06
2014-01-11,160.7,142,149.0,1.5619848e-06
2014-01-12,150.2,133,144.0,9.735797e-07
2014-01-13,138.7,117,129.0,8.7780086e-07
2014-01-14,132.6,96,125.0,1.1445192e-06
2014-01-15,122.1,93,116.0,7.506521e-07
2014-01-16,117.1,80,108.0,5.734847e-07
2014-01-17,124.7,74,112.0,8.5644564e-07
2014-01-18,125.5,116,109.0,1.874457e-06
2014-01-19,123.4,110,112.0,6.5108577e-07
2014-01-20,133.0,133,113.0,7.951472e-07
2014-01-21,141.4,129,119.0,7.1588136e-07
2014-01-22,138.9,154,126.0,7.334304e-07
2014-01-23,132.1,146,123.0,5.4017585e-07
2014-01-24,131.3,116,120.0,7.968241e-07
2014-01-25,129.1,100,121.0,
2014-01-26,133.7,97,116.0,1.2379254e-06
2014-01-27,139.6,76,117.0,3.156556e-06
2014-01-28,152.5,77,124.0,3.3994856e-06
2014-01-29,151.8,94,131.0,3.1111713e-06
2014-01-30,155.8,99,135.0,3.3129004e-06
2014-01-31,160.9,93,133.0,1.4218914e-06
2014-02-01,171.6,94,136.0,2.7017848e-06
2014-02-02,184.4,118,149.0,6.3186644e-06
2014-02-03,183.0,127,157.0,2.7220663e-06
2014-02-04,182.9,144,159.0,4.956472e-06
2014-02-05,188.1,167,155.0,2.7219942e-06
2014-02-06,186.1,171,160.0,2.7132305e-06
2014-02-07,173.2,147,153.0,2.0084267e-06
2014-02-08,167.2,147,148.0,
2014-02-09,164.6,147,139.0,2.7514961e-06
2014-02-10,156.8,137,143.0,2.5885274e-06
2014-02-11,167.8,158,134.0,5.168457e-06
2014-02-12,156.1,161,138.0,3.4623545e-06
2014-02-13,162.5,147,133.0,2.3018408e-06
2014-02-14,162.5,130,138.0,1.4531902e-06
2014-02-15,158.1,113,134.0,1.1931119e-06
2014-02-16,150.2,103,127.0,1.0143009e-06
2014-02-17,148.9,106,123.0,1.1502935e-06
2014-02-18,147.9,127,127.0,1.3869944e-06
2014-02-19,154.2,126,127.0,1.1362602e-06
2014-02-20,153.0,133,129.0,1.5685501e-06
2014-02-21,153.4,136,129.0,1.4734243e-06
2014-02-22,159.7,146,134.0,1.2450363e-06
2014-02-23,168.2,158,137.0,3.5719868e-06
2014-02-24,167.2,153,143.0,5.907503e-06
2014-02-25,170.4,171,145.0,1.5589073e-06
2014-02-26,174.7,207,147.0,2.0317125e-06
2014-02-27,172.4,220,149.0,1.4982154e-06
2014-02-28,167.5,196,147.0,1.5807822e-06
2014-03-01,161.6,155,145.0,1.8903589e-06
2014-03-02,158.5,158,140.0,2.6445568e-06
2014-03-03,158.3,161,142.0,1.5762755e-06
2014-03-04,155.4,141,137.0,5.727815e-06
2014-03-05,146.7,154,140.0,1.2296177e-06
2014-03-06,146.5,127,129.0,7.3002576e-07
2014-03-07,146.0,134,124.0,1.0155989e-06
2014-03-08,139.5,116,125.0,8.546315e-07
2014-03-09,143.8,111,121.0,1.5134748e-06
2014-03-10,149.5,113,126.0,5.231197e-06
2014-03-11,148.71596574055962,111,129.0,4.6231426e-06
2014-03-12,145.8,132,129.0,2.555859e-06
2014-03-13,145.9,112,128.0,1.7073252e-06
2014-03-14,142.1,109,124.0,1.984621e-06
2014-03-15,137.5,111,125.0,1.1647095e-06
2014-03-16,134.2,122,119.0,8.720017e-07
2014-03-17,135.1,126,120.0,9.0283595e-07
2014-03-18,137.0,136,118.0,8.5631365e-07
2014-03-19,147.9,141,122.0,2.5030372e-06
2014-03-20,150.1,139,127.0,2.2316347e-06
2014-03-21,151.4,126,128.0,1.8108572e-06
2014-03-22,153.8,146,132.0,1.5123309e-06
2014-03-23,156.0,151,133.0,1.4078236e-06
2014-03-24,157.7,137,135.0,2.7616024e-06
2014-03-25,152.0,136,134.0,8.0627217e-07
2014-03-26,152.5,112,130.0,7.923199e-07
2014-03-27,147.0943504698755,115,131.0,7.3374116e-07
2014-03-28,144.05584636798716,122,127.0,9.078657e-07
2014-03-29,142.3,118,130.0,1.2146111e-06
2014-03-30,148.1,101,122.0,
2014-03-31,152.1,118,126.0,1.6554962e-06
2014-04-01,153.1,96,128.0,1.7581001e-06
2014-04-02,154.6,114,127.0,1.6866709e-06
2014-04-03,153.0,133,130.0,7.527339e-07
2014-04-04,157.0,158,129.0,7.926538e-07
2014-04-05,142.3,135,128.0,6.816453e-07
2014-04-06,141.2,121,120.0,5.46736e-07
2014-04-07,140.2,114,121.0,8.1314926e-07
2014-04-08,132.4,117,117.0,7.499988e-07
2014-04-09,131.0,94,113.0,1.1014689e-06
2014-04-10,137.3,65,117.0,1.3682586e-06
2014-04-11,138.2,61,114.0,1.7820793e-06
2014-04-12,136.5,73,113.0,8.7714614e-07
2014-04-13,137.9,80,115.0,5.895649e-07
2014-04-14,151.2,105,119.0,7.157261e-07
2014-04-15,163.0,145,128.0,8.6823235e-07
2014-04-16,185.2,187,136.0,1.3021286e-06
2014-04-17,180.3,199,147.0,4.902447e-06
2014-04-18,173.7,178,149.0,2.3401576e-06
2014-04-19,170.8,178,143.0,1.2002358e-06
2014-04-20,164.1,173,142.0,1.5086462e-06
2014-04-21,160.4,150,137.0,1.4069608e-06
2014-04-22,146.3,123,131.0,2.9779903e-06
2014-04-23,137.6,85,121.0,1.2298054e-06
2014-04-24,131.6,72,113.0,7.421588e-07
2014-04-25,126.2,57,122.0,3.0969206e-06
2014-04-26,122.3,45,105.0,6.436492e-07
2014-04-27,119.6,77,103.0,4.07124e-07
2014-04-28,122.5,80,101.0,3.703279e-07
2014-04-29,121.8,77,102.0,5.009893e-07
2014-04-30,125.5,82,102.0,3.3370097e-07
2014-05-01,127.7,88,102.0,4.948387e-07
2014-05-02,137.6,115,107.0,1.4808234e-06
2014-05-03,134.8,123,113.0,1.0171643e-06
2014-05-04,133.7,127,109.0,1.017723e-06
2014-05-05,141.5,142,111.0,1.7294677e-06
2014-05-06,141.3,148,114.0,1.5764854e-06
2014-05-07,148.6,120,117.0,2.3106775e-06
2014-05-08,150.8,132,123.0,2.8055797e-06
2014-05-09,155.2,139,124.0,9.5199175e-07
2014-05-10,155.1,123,127.0,1.245712e-06
2014-05-11,167.7,150,130.0,
2014-05-12,166.3,154,138.0,2.4375308e-06
2014-05-13,162.7,133,135.0,8.9015714e-07
2014-05-14,166.7,166,134.0,9.2385744e-07
2014-05-15,155.5,156,137.0,7.755521e-07
2014-05-16,141.8,133,129.0,1.0536929e-06
2014-05-17,136.6,151,122.0,7.0977535e-07
2014-05-18,130.4,138,114.0,9.2814463e-07
2014-05-19,119.7,102,107.0,8.007408e-07
2014-05-20,120.1,87,101.0,5.2391863e-07
2014-05-21,116.7,85,101.0,5.6141994e-07
2014-05-22,114.1,66,96.0,3.914055e-07
2014-05-23,119.2,91,98.0,1.4133881e-06
2014-05-24,127.7,109,100.0,7.986025e-07
2014-05-25,116.0,109,99.0,6.075307e-07
2014-05-26,111.1,91,95.0,6.0749295e-07
2014-05-27,108.7,78,91.0,4.6558557e-07
2014-05-28,102.1,70,88.0,3.2341435e-07
2014-05-29,105.5,48,87.0,3.3224904e-07
2014-05-30,104.4,55,90.0,3.8138995e-07
2014-05-31,106.6,57,87.0,3.266706e-07
2014-06-01,106.2,64,88.0,9.326319e-07
2014-06-02,108.3,62,86.0,3.2741386e-07
2014-06-03,110.1,74,89.0,4.1246594e-07
2014-06-04,108.5,64,90.0,2.9039154e-07
2014-06-05,113.8,87,93.0,3.7781857e-07
2014-06-06,136.9,119,97.0,6.208976e-07
2014-06-07,140.8,133,107.0,6.0443654e-07
2014-06-08,153.1,142,115.0,1.1269456e-06
2014-06-09,166.1,156,129.0,1.5854044e-06
2014-06-10,171.3,162,132.0,4.337447e-06
2014-06-11,173.6,174,139.0,1.6279529e-06
2014-06-12,179.9,197,141.0,2.138003e-06
2014-06-13,157.5,182,135.0,3.3208719e-06
2014-06-14,148.0,137,127.0,1.759995e-06
2014-06-15,134.3,74,121.0,8.984066e-06
2014-06-16,120.5,84,109.0,1.0664918e-06
2014-06-17,118.0,95,101.0,4.7366723e-07
2014-06-18,114.4,120,100.0,5.676477e-07
2014-06-19,114.7,95,95.0,3.8066207e-07
2014-06-20,105.5,80,90.0,1.8646917e-06
2014-06-21,104.5,93,86.0,5.3028543e-07
2014-06-22,97.3,90,83.0,2.179193e-07
2014-06-23,95.6,77,79.0,3.0771935e-07
2014-06-24,96.6,40,81.0,4.808372e-07
2014-06-25,100.2,55,80.0,2.3281089e-07
2014-06-26,103.3,67,83.0,2.810948e-07
2014-06-27,107.6,67,87.0,8.3770135e-07
2014-06-28,118.4,71,92.0,8.2363755e-07
2014-06-29,129.9,93,101.0,4.4324697e-06
2014-06-30,145.2,132,109.0,1.6407572e-06
2014-07-01,156.9,134,122.0,1.1973738e-05
2014-07-02,175.1,145,134.0,1.3516451e-06
2014-07-03,184.1,167,148.0,1.1935963e-06
2014-07-04,193.9,172,155.0,1.4745623e-06
2014-07-05,199.4,194,165.0,1.7658846e-06
2014-07-06,207.7,185,176.0,1.9226093e-06
2014-07-07,204.5,197,171.0,2.4648668e-06
2014-07-08,208.1,183,168.0,1.4243158e-06
2014-07-09,205.0,162,170.0,2.1295925e-06
2014-07-10,183.3,161,160.0,1.6131562e-06
2014-07-11,171.8,144,149.0,1.9350862e-06
2014-07-12,149.9,119,138.0,1.132052e-06
2014-07-13,131.0,86,119.0,9.540917e-07
2014-07-14,113.0,62,105.0,5.739061e-07
2014-07-15,103.9,18,93.0,4.001981e-07
2014-07-16,95.1,10,85.0,3.6302143e-07
2014-07-17,91.5,0,79.0,2.0212693e-07
2014-07-18,91.4,15,75.0,1.2643133e-07
2014-07-19,88.9,35,74.0,1.261034e-07
2014-07-20,89.9,35,74.0,1.8132066e-07
2014-07-21,93.0,17,73.0,2.6395577e-07
2014-07-22,95.5,39,75.0,2.269957e-07
2014-07-23,102.2,65,78.0,3.2984164e-07
2014-07-24,107.4,62,84.0,3.0314274e-07
2014-07-25,109.9,64,90.0,4.3893897e-07
2014-07-26,120.1,58,91.0,6.52522e-07
2014-07-27,125.2,78,99.0,7.33692e-07
2014-07-28,136.3,109,106.0,8.9973713e-07
2014-07-29,146.0,137,115.0,8.75527e-07
2014-07-30,156.6,122,124.0,1.5717951e-06
2014-07-31,161.1,131,130.0,2.2315694e-06
2014-08-01,173.5,165,134.0,3.8419157e-06
2014-08-02,160.2,165,140.0,1.190319e-06
2014-08-03,156.2,153,136.0,8.1075405e-07
2014-08-04,143.3,146,133.0,8.9281116e-07
2014-08-05,143.3,128,126.0,9.954512e-07
2014-08-06,140.5,113,120.0,6.4722764e-07
2014-08-07,140.0,123,118.0,1.3797215e-06
2014-08-08,126.4,89,116.0,8.550655e-07
2014-08-09,116.3,83,105.0,5.5545166e-07
2014-08-10,111.3,62,98.0,5.819711e-07
2014-08-11,107.3,69,93.0,5.1245456e-07
2014-08-12,106.8,75,91.0,5.231324e-07
2014-08-13,105.6,79,89.0,4.817735e-07
2014-08-14,105.4,86,87.0,3.508414e-07
2014-08-15,116.0,107,90.0,1.5547531e-06
2014-08-16,114.8,109,97.0,5.6639567e-07
2014-08-17,117.9,116,97.0,6.0380745e-07
2014-08-18,113.3,105,98.0,3.2663615e-07
2014-08-19,113.3,93,95.0,4.1271485e-07
2014-08-20,121.1,102,98.0,1.0071359e-06
2014-08-21,131.3,120,105.0,1.6712479e-06
2014-08-22,129.3,125,111.0,6.9509235e-07
2014-08-23,134.9,150,110.0,1.094732e-06
2014-08-24,135.3838375686582,149,114.0,2.0914738e-06
2014-08-25,135.39008728730812,116,118.0,7.2484124e-07
2014-08-26,130.8,86,115.0,1.7397996e-06
2014-08-27,125.3,95,112.0,7.7411335e-07
2014-08-28,121.0,82,108.0,4.754582e-07
2014-08-29,122.5,66,109.0,5.103825e-07
2014-08-30,125.5,76,108.0,6.982393e-07
2014-08-31,127.1,82,108.0,3.401294e-06
2014-09-01,128.9,96,108.0,6.8693186e-07
2014-09-02,138.7,110,113.0,1.7279914e-06
2014-09-03,140.1,102,114.0,1.5223036e-06
2014-09-04,148.4,120,123.0,1.8396273e-06
2014-09-05,146.3,116,124.0,1.2610946e-06
2014-09-06,159.8,142,130.0,2.2197312e-06
2014-09-07,162.6,165,136.0,1.3054869e-06
2014-09-08,166.3,154,134.0,1.9104727e-06
2014-09-09,161.6,175,142.0,1.8728e-06
2014-09-10,177.0,169,139.0,1.0033423e-06
2014-09-11,153.4,160,135.0,2.369968e-06
2014-09-12,154.0,126,138.0,1.432639e-06
2014-09-13,146.9,125,135.0,9.727812e-07
2014-09-14,141.0,104,130.0,1.8178462e-06
2014-09-15,134.4,94,129.0,7.855355e-07
2014-09-16,134.1,114,122.0,9.478358e-07
2014-09-17,134.2,123,120.0,8.06714e-07
2014-09-18,121.3,82,114.0,8.62345e-07
2014-09-19,122.8,79,110.0,9.3543093e-07
2014-09-20,120.1,80,105.0,7.0286086e-07
2014-09-21,124.9,95,106.0,7.296916e-06
2014-09-22,136.8,101,111.0,7.0366e-07
2014-09-23,139.1,119,117.0,1.3846828e-06
2014-09-24,145.6,108,123.0,8.4656665e-07
2014-09-25,167.8,144,130.0,1.6623515e-06
2014-09-26,171.0,165,142.0,2.493171e-06
2014-09-27,182.2,181,153.0,1.5697979e-06
2014-09-28,181.8,193,157.0,1.7855813e-06
2014-09-29,175.6,180,147.0,2.3272341e-06
2014-09-30,162.6,178,151.0,1.911641e-06
2014-10-01,155.4,135,140.0,2.2793906e-06
2014-10-02,149.3,126,138.0,1.970086e-06
2014-10-03,136.9,117,133.0,2.7071856e-06
2014-10-04,127.6,105,124.0,8.8716536e-07
2014-10-05,128.4,89,120.0,6.5528786e-07
2014-10-06,129.9,68,120.0,8.236039e-07
2014-10-07,125.2,68,120.0,4.972606e-07
2014-10-08,126.2,74,115.0,5.9457045e-07
2014-10-09,118.6,59,118.0,8.8043555e-07
2014-10-10,120.4,36,108.0,4.94429e-07
2014-10-11,111.6,30,106.0,4.533528e-07
2014-10-12,110.0,30,104.0,4.0033694e-07
2014-10-13,112.6,42,101.0,5.3848487e-07
2014-10-14,131.9,74,106.0,5.729397e-07
2014-10-15,125.0,89,136.0,2.4611504e-06
2014-10-16,138.0,70,115.0,1.873058e-06
2014-10-17,144.8,64,126.0,1.7772121e-06
2014-10-18,171.1,61,133.0,1.2626847e-06
2014-10-19,171.7,92,148.0,1.5762738e-06
2014-10-20,202.2,110,155.0,1.7365945e-06
2014-10-21,197.1,107,163.0,2.5807183e-06
2014-10-22,214.2,123,167.0,2.6269247e-06
2014-10-23,224.8,132,177.0,1.8682277e-06
2014-10-24,215.4,138,185.0,3.8134092e-06
2014-10-25,216.8,136,179.0,2.3810321e-06
2014-10-26,214.0,132,181.0,1.6963835e-05
2014-10-27,185.4,107,171.0,1.5645459e-05
2014-10-28,165.1,101,158.0,4.4001335e-06
2014-10-29,148.4,92,148.0,5.188063e-06
2014-10-30,138.4,102,133.0,2.453285e-06
2014-10-31,119.5,80,118.0,1.4886756e-06
2014-11-01,118.1,90,108.0,8.5955986e-07
2014-11-02,122.4,98,109.0,8.3401795e-07
2014-11-03,123.2,112,113.0,2.93872e-05
2014-11-04,127.3,109,113.0,2.1240824e-06
2014-11-05,142.7,137,118.0,2.0097805e-06
2014-11-06,133.1,101,119.0,2.049872e-06
2014-11-07,142.9,106,119.0,1.5341665e-06
2014-11-08,129.6,86,118.0,9.842487e-07
2014-11-09,129.2,75,119.0,1.2187985e-06
2014-11-10,133.4,69,119.0,1.3676946e-06
2014-11-11,139.5,89,124.0,3.1342058e-06
2014-11-12,149.8,92,129.0,1.670548e-06
2014-11-13,150.3,112,135.0,
2014-11-14,157.6,102,142.0,1.1820124e-06
2014-11-15,157.1,111,145.0,4.082481e-05
2014-11-16,167.7,103,149.0,1.4252976e-06
2014-11-17,163.8,99,153.0,
2014-11-18,163.6,77,149.0,1.2680863e-06
2014-11-19,165.7,65,153.0,1.7788524e-06
2014-11-20,164.1,74,154.0,1.301909e-06
2014-11-21,158.6,75,150.0,1.1510149e-06
2014-11-22,162.6,84,150.0,1.3015988e-06
2014-11-23,168.8,78,150.0,1.9288332e-06
2014-11-24,167.41352542725906,103,152.0,2.5273996e-06
2014-11-25,165.0,117,146.0,1.116502e-06
2014-11-26,166.5,139,149.0,1.9474755e-06
2014-11-27,174.1,152,156.0,2.7349995e-06
2014-11-28,176.6,143,157.0,1.6744779e-06
2014-11-29,172.5,157,163.0,1.3639907e-06
2014-11-30,172.4,154,161.0,1.1093515e-06
2014-12-01,163.4,141,157.0,9.093924e-07
2014-12-02,163.0,125,152.0,2.0484097e-06
2014-12-03,149.8,115,147.0,1.3497897e-06
2014-12-04,153.0,93,136.0,1.7569344e-06
2014-12-05,132.8,65,125.0,4.5030743e-06
2014-12-06,125.0,57,122.0,3.4086663e-06
2014-12-07,127.9,57,118.0,1.1324481e-06
2014-12-08,128.7,71,117.0,7.962538e-07
2014-12-09,135.5,69,122.0,1.7968601e-06
2014-12-10,145.3,90,125.0,1.3412307e-06
2014-12-11,143.0,104,133.0,1.3767956e-06
2014-12-12,149.4,115,133.0,1.6230026e-06
2014-12-13,154.9,140,141.0,
2014-12-14,161.2,162,147.0,1.5938646e-06
2014-12-15,164.0,166,153.0,1.5696334e-06
2014-12-16,178.8,175,156.0,1.933695e-06
2014-12-17,192.3,178,161.0,1.7959036e-06
2014-12-18,206.4,154,165.0,2.3824316e-06
2014-12-19,208.9,175,178.0,2.8697561e-06
2014-12-20,196.7,138,177.0,2.5598733e-06
2014-12-21,199.2,137,180.0,1.3368636e-05
2014-12-22,173.4,118,168.0,1.9934464e-06
2014-12-23,160.5,115,156.0,1.3967532e-06
2014-12-24,146.5,93,147.0,2.2425477e-06
2014-12-25,140.6,97,139.0,2.7478034e-06
2014-12-26,132.5,88,129.0,1.8449374e-06
2014-12-27,129.7,91,129.0,8.697103e-07
2014-12-28,128.2,100,119.0,
2014-12-29,127.1,94,136.0,8.7803295e-07
2014-12-30,126.0,88,119.0,
2014-12-31,129.2,88,118.0,9.780745e-07
2015-01-01,132.9,104,121.0,9.461812e-07
2015-01-02,141.0,122,120.0,6.2878246e-07
2015-01-03,143.8,102,128.0,1.4505382e-06
2015-01-04,144.8,105,133.0,8.847283e-07
2015-01-05,137.2,88,135.0,1.070258e-06
2015-01-06,137.2,89,134.0,4.5407755e-06
2015-01-07,142.4,103,131.0,3.6750646e-06
2015-01-08,152.0,99,136.0,1.0745098e-06
2015-01-09,146.2,111,141.0,1.1103717e-06
2015-01-10,146.9,106,138.0,2.384428e-06
2015-01-11,148.6,122,139.0,1.4061524e-06
2015-01-12,153.4,124,140.0,1.7434155e-06
2015-01-14,137.2,80,132.0,3.0002232e-06
2015-01-15,127.1,59,128.0,1.071238e-06
2015-01-16,120.7,52,120.0,7.527483e-07
2015-01-17,118.0,40,115.0,7.079345e-07
2015-01-18,121.7,68,116.0,6.460937e-07
2015-01-19,125.9,66,116.0,7.0593325e-07
2015-01-20,121.6,56,112.0,7.124857e-07
2015-01-21,120.0,43,111.0,5.133479e-06
2015-01-22,116.6,50,116.0,7.8085037e-07
2015-01-23,117.3,60,104.0,6.140432e-07
2015-01-24,121.4,59,108.0,1.0779564e-06
2015-01-25,122.7,62,112.0,1.1005665e-06
2015-01-26,142.5,109,115.0,1.273884e-06
2015-01-27,153.3,126,126.0,2.2151298e-06
2015-01-28,154.5,141,137.0,1.104627e-06
2015-01-29,166.7,146,140.0,1.2315656e-05
2015-01-30,154.6,153,151.0,1.3830875e-06
2015-01-31,149.0,138,138.0,1.087457e-06
2015-02-01,137.6,113,135.0,1.5782102e-06
2015-02-02,139.8,93,131.0,9.837747e-07
2015-02-03,145.1,89,130.0,1.1086754e-06
2015-02-04,150.1,96,134.0,1.1881391e-06
2015-02-05,138.0,93,135.0,7.6615913e-07
2015-02-06,139.3,89,131.0,8.1237334e-07
2015-02-07,148.9,76,132.0,1.1902637e-06
2015-02-08,148.7,84,138.0,1.2454456e-06
2015-02-09,141.9,88,136.0,1.603286e-06
2015-02-10,137.3,84,136.0,1.3493129e-06
2015-02-11,127.7,60,123.0,7.5477254e-07
2015-02-12,124.4,51,119.0,6.0787926e-07
2015-02-13,121.8,62,114.0,5.88171e-07
2015-02-14,117.4,53,110.0,5.1181615e-07
2015-02-15,116.7,65,108.0,4.4786822e-07
2015-02-16,115.3,41,105.0,4.3427423e-07
2015-02-17,115.7,39,105.0,5.078729e-07
2015-02-18,118.2,87,106.0,5.003295e-07
2015-02-19,116.0,89,106.0,5.5915194e-07
2015-02-20,117.0,64,104.0,7.1282903e-07
2015-02-21,113.6,58,104.0,4.1598307e-07
2015-02-22,115.0,43,102.0,4.6391438e-07
2015-02-23,114.3,46,108.0,5.8019384e-07
2015-02-24,112.1,44,104.0,1.0690356e-06
2015-02-25,108.8,21,106.0,
2015-02-26,109.1,22,103.0,3.3507237e-07
2015-02-27,115.7,58,101.0,5.6198627e-07
2015-02-28,121.1,60,107.0,8.194156e-07
2015-03-01,125.3,65,113.0,8.72423e-07
2015-03-02,128.1,52,117.0,3.85962e-06
2015-03-03,122.9,42,116.0,7.15497e-07
2015-03-04,122.1,37,111.0,7.802426e-07
2015-03-05,122.10190449444204,26,109.0,1.0385462e-06
2015-03-06,125.4,35,115.0,3.6398687e-06
2015-03-07,124.34458575238835,17,111.0,1.1158355e-06
2015-03-08,122.3,28,114.0,1.0466232e-06
2015-03-09,121.2,23,108.0,6.218251e-07
2015-03-10,119.2,27,107.0,7.497993e-07
2015-03-11,129.9,44,103.0,5.1511056e-06
2015-03-12,125.1,56,112.0,1.5234735e-05
2015-03-13,117.9,76,106.0,1.5715691e-06
2015-03-14,114.3,55,103.0,3.167846e-06
2015-03-15,113.1,53,98.0,1.0572486e-05
2015-03-16,116.0,46,104.0,1.5742611e-06
2015-03-17,113.2,38,100.0,4.852205e-07
2015-03-18,113.7,41,102.0,6.8362505e-07
2015-03-19,108.3,49,97.0,4.2553893e-07
2015-03-20,111.8,20,93.0,7.4673676e-07
2015-03-21,112.7,26,96.0,8.029174e-07
2015-03-22,121.5,81,101.0,5.836481e-07
2015-03-23,127.2,99,109.0,9.0381417e-07
2015-03-24,132.2,108,115.0,7.217276e-07
2015-03-25,137.0,99,117.0,9.869414e-07
2015-03-26,135.5,105,122.0,7.5135335e-07
2015-03-27,137.2,101,123.0,8.6064836e-07
2015-03-28,145.1,81,126.0,1.0530598e-06
2015-03-29,144.0,72,131.0,1.7103503e-06
2015-03-30,133.3,51,126.0,1.1717701e-06
2015-03-31,127.8,38,119.0,6.1138206e-07
2015-04-01,123.9,43,112.0,5.170004e-07
2015-04-02,121.2,35,109.0,5.354672e-07
2015-04-03,119.8,35,107.0,5.4403955e-07
2015-04-04,122.4,54,109.0,1.401508e-06
2015-04-05,122.3,55,115.0,6.719138e-07
2015-04-06,125.8,53,108.0,9.3528433e-07
2015-04-07,111.4,51,106.0,4.406327e-07
2015-04-08,106.3,43,98.0,2.6385538e-07
2015-04-09,111.6,47,93.0,3.5563653e-07
